DATE_TIME,HIGH,LOW,OPEN,CLOSE
6/1/2022 17:15,1.0647,1.06423,1.06444,1.06425
6/1/2022 17:30,1.06465,1.06404,1.06426,1.06463
6/1/2022 17:45,1.06539,1.06448,1.06465,1.06516
6/1/2022 18:00,1.06572,1.06501,1.06514,1.06512
6/1/2022 18:15,1.06568,1.06451,1.06518,1.06562
6/1/2022 18:30,1.06588,1.06503,1.06558,1.06588
6/1/2022 18:45,1.0659,1.06523,1.06588,1.06551
6/1/2022 19:00,1.06584,1.06505,1.06552,1.06572
6/1/2022 19:15,1.06606,1.06562,1.06574,1.06586
6/1/2022 19:30,1.06593,1.06553,1.06584,1.06553
6/1/2022 19:45,1.06557,1.06497,1.06555,1.06503
6/1/2022 20:00,1.06545,1.06468,1.06499,1.06477
6/1/2022 20:15,1.0654,1.06482,1.06482,1.06536
6/1/2022 20:30,1.06541,1.06501,1.06534,1.06501
6/1/2022 20:45,1.06539,1.06501,1.06502,1.06525
6/1/2022 21:00,1.06469,1.06431,1.06442,1.06467
6/1/2022 21:15,1.06526,1.06466,1.06466,1.06524
6/1/2022 21:30,1.06529,1.06515,1.06523,1.06519
6/1/2022 21:45,1.06533,1.06512,1.06519,1.06516
6/1/2022 22:00,1.06533,1.06502,1.06511,1.06521
6/1/2022 22:15,1.06534,1.06517,1.06523,1.0653
6/1/2022 22:30,1.0654,1.0648,1.06529,1.06493
6/1/2022 22:45,1.0653,1.06494,1.06494,1.06522
6/1/2022 23:00,1.06528,1.06515,1.06519,1.06526
6/1/2022 23:15,1.06541,1.06509,1.06529,1.06541
6/1/2022 23:30,1.06541,1.06516,1.06541,1.06521
6/1/2022 23:45,1.06539,1.06504,1.06523,1.06513
6/2/2022 0:00,1.0651,1.06459,1.0651,1.0649
6/2/2022 0:15,1.06587,1.06483,1.06485,1.0658
6/2/2022 0:30,1.06595,1.06561,1.06582,1.06591
6/2/2022 0:45,1.06595,1.06536,1.06595,1.06564
6/2/2022 1:00,1.06581,1.0652,1.06567,1.06531
6/2/2022 1:15,1.0654,1.06464,1.06529,1.06513
6/2/2022 1:30,1.06556,1.06504,1.06514,1.06526
6/2/2022 1:45,1.06559,1.0652,1.06528,1.06549
6/2/2022 2:00,1.06566,1.0652,1.06548,1.06564
6/2/2022 2:15,1.06583,1.06545,1.06561,1.06569
6/2/2022 2:30,1.06576,1.06514,1.0657,1.0653
6/2/2022 2:45,1.06532,1.0645,1.06528,1.06497
6/2/2022 3:00,1.06548,1.06485,1.06498,1.06518
6/2/2022 3:15,1.06553,1.06511,1.0652,1.06546
6/2/2022 3:30,1.06551,1.06515,1.0655,1.06528
6/2/2022 3:45,1.06545,1.06516,1.06526,1.06543
6/2/2022 4:00,1.06555,1.06528,1.06541,1.06548
6/2/2022 4:15,1.06565,1.06538,1.06548,1.0654
6/2/2022 4:30,1.06567,1.06541,1.06542,1.0656
6/2/2022 4:45,1.06576,1.06551,1.06559,1.06574
6/2/2022 5:00,1.06599,1.06555,1.06577,1.06556
6/2/2022 5:15,1.06562,1.06521,1.06554,1.06533
6/2/2022 5:30,1.06595,1.06499,1.06535,1.06583
6/2/2022 5:45,1.06654,1.06572,1.06577,1.0658
6/2/2022 6:00,1.06653,1.06574,1.06578,1.06609
6/2/2022 6:15,1.0669,1.066,1.0661,1.06676
6/2/2022 6:30,1.06742,1.06664,1.06678,1.06688
6/2/2022 6:45,1.06784,1.0668,1.06685,1.06761
6/2/2022 7:00,1.06824,1.06747,1.06759,1.06768
6/2/2022 7:15,1.06851,1.06744,1.06766,1.06812
6/2/2022 7:30,1.0692,1.06776,1.06815,1.06906
6/2/2022 7:45,1.06923,1.06848,1.06904,1.06859
6/2/2022 8:00,1.06921,1.06841,1.06858,1.06878
6/2/2022 8:15,1.06919,1.06845,1.06875,1.06866
6/2/2022 8:30,1.06949,1.06857,1.06866,1.06908
6/2/2022 8:45,1.06936,1.06841,1.06907,1.06842
6/2/2022 9:00,1.06862,1.06809,1.06839,1.06857
6/2/2022 9:15,1.0691,1.06858,1.06861,1.0689
6/2/2022 9:30,1.06907,1.06837,1.06887,1.06847
6/2/2022 9:45,1.06889,1.06849,1.06849,1.06883
6/2/2022 10:00,1.06905,1.06856,1.06881,1.06892
6/2/2022 10:15,1.06915,1.06848,1.06894,1.06854
6/2/2022 10:30,1.0694,1.06825,1.06852,1.06938
6/2/2022 10:45,1.0697,1.06918,1.0694,1.06957
6/2/2022 11:00,1.06964,1.06908,1.06952,1.06915
6/2/2022 11:15,1.06946,1.0687,1.06919,1.06935
6/2/2022 11:30,1.06949,1.06893,1.06934,1.06913
6/2/2022 11:45,1.06961,1.06845,1.06916,1.06944
6/2/2022 12:00,1.06955,1.06892,1.06938,1.06912
6/2/2022 12:15,1.06988,1.06897,1.0691,1.06923
6/2/2022 12:30,1.07019,1.06851,1.06919,1.06988
6/2/2022 12:45,1.07157,1.06928,1.06985,1.07028
6/2/2022 13:00,1.07074,1.06967,1.07028,1.07025
6/2/2022 13:15,1.07118,1.06999,1.0703,1.07085
6/2/2022 13:30,1.07095,1.07012,1.07085,1.07044
6/2/2022 13:45,1.07039,1.06923,1.07039,1.06995
6/2/2022 14:00,1.07184,1.06954,1.06996,1.07167
6/2/2022 14:15,1.07166,1.06978,1.07162,1.07024
6/2/2022 14:30,1.0717,1.07004,1.07019,1.07159
6/2/2022 14:45,1.07182,1.07108,1.07161,1.07157
6/2/2022 15:00,1.07304,1.07123,1.07153,1.07294
6/2/2022 15:15,1.07341,1.07228,1.07299,1.07258
6/2/2022 15:30,1.0728,1.072,1.07256,1.07231
6/2/2022 15:45,1.0738,1.07229,1.07229,1.0732
6/2/2022 16:00,1.07378,1.07303,1.07321,1.07356
6/2/2022 16:15,1.07438,1.07354,1.07359,1.07415
6/2/2022 16:30,1.07438,1.07361,1.07413,1.0738
6/2/2022 16:45,1.0745,1.07371,1.07384,1.07443
6/2/2022 17:00,1.07476,1.07394,1.07443,1.07403
6/2/2022 17:15,1.07433,1.0738,1.07402,1.07424
6/2/2022 17:30,1.07481,1.07422,1.07425,1.07469
6/2/2022 17:45,1.07477,1.07441,1.07466,1.07453
6/2/2022 18:00,1.07481,1.07443,1.07455,1.07472
6/2/2022 18:15,1.07476,1.07438,1.07469,1.07443
6/2/2022 18:30,1.07486,1.07422,1.07447,1.07448
6/2/2022 18:45,1.07463,1.07386,1.07452,1.07395
6/2/2022 19:00,1.07434,1.07377,1.07392,1.07434
6/2/2022 19:15,1.07458,1.07413,1.07439,1.07413
6/2/2022 19:30,1.07462,1.07413,1.07413,1.07451
6/2/2022 19:45,1.07488,1.07438,1.07449,1.07486
6/2/2022 20:00,1.07501,1.07469,1.07488,1.07476
6/2/2022 20:15,1.07479,1.0746,1.07475,1.07474
6/2/2022 20:30,1.07501,1.07475,1.07476,1.07501
6/2/2022 20:45,1.07501,1.07467,1.07498,1.07468
6/2/2022 21:00,1.07474,1.07372,1.07441,1.07462
6/2/2022 21:15,1.07469,1.0746,1.07462,1.07468
6/2/2022 21:30,1.07485,1.07469,1.07471,1.07473
6/2/2022 21:45,1.07481,1.07471,1.07478,1.07473
6/2/2022 22:00,1.07505,1.0748,1.0749,1.07486
6/2/2022 22:15,1.07489,1.0747,1.07482,1.07474
6/2/2022 22:30,1.07503,1.07474,1.07478,1.07501
6/2/2022 22:45,1.07507,1.07476,1.07495,1.07479
6/2/2022 23:00,1.07504,1.0748,1.07485,1.07497
6/2/2022 23:15,1.07502,1.07481,1.07497,1.07486
6/2/2022 23:30,1.07494,1.07474,1.07484,1.07487
6/2/2022 23:45,1.07507,1.07482,1.07488,1.07502
6/3/2022 0:00,1.075,1.07466,1.075,1.07478
6/3/2022 0:15,1.07542,1.07473,1.0748,1.07542
6/3/2022 0:30,1.07628,1.07541,1.07541,1.07602
6/3/2022 0:45,1.07616,1.07569,1.07602,1.07592
6/3/2022 1:00,1.07595,1.07533,1.07593,1.0755
6/3/2022 1:15,1.07561,1.07539,1.07551,1.07543
6/3/2022 1:30,1.07597,1.07536,1.07541,1.07595
6/3/2022 1:45,1.07621,1.07576,1.07596,1.07601
6/3/2022 2:00,1.07619,1.07571,1.07599,1.07608
6/3/2022 2:15,1.07646,1.07611,1.07613,1.07641
6/3/2022 2:30,1.07639,1.07568,1.07638,1.07585
6/3/2022 2:45,1.07598,1.07562,1.07587,1.07579
6/3/2022 3:00,1.07598,1.07562,1.07578,1.07569
6/3/2022 3:15,1.07574,1.07546,1.07565,1.07565
6/3/2022 3:30,1.07563,1.0753,1.07563,1.07544
6/3/2022 3:45,1.07553,1.07522,1.07543,1.07533
6/3/2022 4:00,1.0754,1.07506,1.07532,1.07533
6/3/2022 4:15,1.0754,1.07495,1.07538,1.07506
6/3/2022 4:30,1.07521,1.07492,1.075,1.07496
6/3/2022 4:45,1.07517,1.0746,1.07501,1.07461
6/3/2022 5:00,1.07509,1.0745,1.0746,1.07488
6/3/2022 5:15,1.07545,1.07485,1.0749,1.07539
6/3/2022 5:30,1.0754,1.07512,1.0754,1.07525
6/3/2022 5:45,1.07558,1.07522,1.07527,1.07544
6/3/2022 6:00,1.07584,1.07524,1.0754,1.07566
6/3/2022 6:15,1.07569,1.07528,1.07568,1.07531
6/3/2022 6:30,1.0757,1.0752,1.0753,1.0755
6/3/2022 6:45,1.0756,1.07503,1.0755,1.07529
6/3/2022 7:00,1.07534,1.0748,1.07529,1.07495
6/3/2022 7:15,1.07512,1.07451,1.07496,1.07486
6/3/2022 7:30,1.07581,1.07447,1.07482,1.07569
6/3/2022 7:45,1.07608,1.07557,1.07572,1.07566
6/3/2022 8:00,1.07622,1.07495,1.07565,1.07604
6/3/2022 8:15,1.07616,1.07538,1.076,1.07596
6/3/2022 8:30,1.07624,1.07575,1.07597,1.07576
6/3/2022 8:45,1.07591,1.07497,1.0758,1.07536
6/3/2022 9:00,1.07554,1.07475,1.07533,1.07524
6/3/2022 9:15,1.07532,1.07471,1.07529,1.07479
6/3/2022 9:30,1.07486,1.07455,1.07477,1.07459
6/3/2022 9:45,1.07484,1.07433,1.0746,1.07471
6/3/2022 10:00,1.07472,1.07417,1.07468,1.07417
6/3/2022 10:15,1.07424,1.07395,1.0742,1.07416
6/3/2022 10:30,1.07439,1.07335,1.07415,1.07341
6/3/2022 10:45,1.07409,1.07338,1.07338,1.07402
6/3/2022 11:00,1.0741,1.07354,1.07408,1.07359
6/3/2022 11:15,1.07459,1.07348,1.07354,1.07444
6/3/2022 11:30,1.07463,1.07391,1.07447,1.07407
6/3/2022 11:45,1.07404,1.07255,1.07404,1.07284
6/3/2022 12:00,1.07315,1.07263,1.07282,1.073
6/3/2022 12:15,1.07333,1.07267,1.07299,1.07316
6/3/2022 12:30,1.07397,1.0704,1.07312,1.07079
6/3/2022 12:45,1.07176,1.07068,1.07076,1.07159
6/3/2022 13:00,1.07335,1.07147,1.07163,1.07314
6/3/2022 13:15,1.07385,1.07236,1.07314,1.07291
6/3/2022 13:30,1.07378,1.0726,1.07296,1.07274
6/3/2022 13:45,1.07521,1.07249,1.07274,1.0744
6/3/2022 14:00,1.07487,1.07376,1.07461,1.0739
6/3/2022 14:15,1.07405,1.073,1.07392,1.07305
6/3/2022 14:30,1.07362,1.07224,1.07303,1.07242
6/3/2022 14:45,1.07265,1.07154,1.07243,1.07232
6/3/2022 15:00,1.07231,1.07167,1.0723,1.07212
6/3/2022 15:15,1.07226,1.07173,1.07215,1.07176
6/3/2022 15:30,1.07221,1.07162,1.07178,1.07169
6/3/2022 15:45,1.07205,1.07108,1.07169,1.07112
6/3/2022 16:00,1.07176,1.07104,1.0711,1.07165
6/3/2022 16:15,1.07247,1.0713,1.07167,1.07247
6/3/2022 16:30,1.0729,1.07214,1.0725,1.0722
6/3/2022 16:45,1.07289,1.07211,1.07218,1.07288
6/3/2022 17:00,1.07295,1.07235,1.07285,1.07241
6/3/2022 17:15,1.07246,1.07191,1.07242,1.07211
6/3/2022 17:30,1.07207,1.07156,1.07206,1.07169
6/3/2022 17:45,1.07224,1.0717,1.07174,1.07189
6/3/2022 18:00,1.07203,1.07162,1.07189,1.07171
6/3/2022 18:15,1.07216,1.07163,1.07171,1.07207
6/3/2022 18:30,1.0721,1.07183,1.07209,1.07195
6/3/2022 18:45,1.07218,1.07187,1.07191,1.07208
6/3/2022 19:00,1.0722,1.07177,1.07206,1.07185
6/3/2022 19:15,1.07195,1.07174,1.07185,1.07195
6/3/2022 19:30,1.07216,1.07191,1.07192,1.07213
6/3/2022 19:45,1.07216,1.0719,1.07214,1.07207
6/3/2022 20:00,1.07217,1.07195,1.07201,1.07197
6/3/2022 20:15,1.07205,1.0719,1.07203,1.07204
6/3/2022 20:30,1.07206,1.07149,1.07206,1.07201
6/3/2022 20:45,1.07215,1.07167,1.07201,1.07167
6/5/2022 21:00,1.07185,1.07149,1.07149,1.07178
6/5/2022 21:15,1.07189,1.07166,1.07178,1.07179
6/5/2022 21:30,1.07208,1.07179,1.07186,1.07198
6/5/2022 21:45,1.07223,1.07192,1.07195,1.07194
6/5/2022 22:00,1.07198,1.07146,1.07198,1.07159
6/5/2022 22:15,1.07204,1.07145,1.07159,1.07196
6/5/2022 22:30,1.07258,1.07186,1.07195,1.07229
6/5/2022 22:45,1.0726,1.07227,1.07233,1.07248
6/5/2022 23:00,1.07252,1.07217,1.07251,1.07224
6/5/2022 23:15,1.07275,1.07215,1.07228,1.07258
6/5/2022 23:30,1.07276,1.07247,1.07259,1.07275
6/5/2022 23:45,1.07298,1.07246,1.07267,1.07253
6/6/2022 0:00,1.07309,1.07241,1.07258,1.07294
6/6/2022 0:15,1.07319,1.07268,1.07299,1.07278
6/6/2022 0:30,1.07279,1.07224,1.07279,1.07237
6/6/2022 0:45,1.0724,1.07154,1.07234,1.07163
6/6/2022 1:00,1.07185,1.07146,1.07161,1.07168
6/6/2022 1:15,1.07221,1.07169,1.07171,1.07181
6/6/2022 1:30,1.07184,1.07102,1.07183,1.07114
6/6/2022 1:45,1.07197,1.07105,1.07114,1.07153
6/6/2022 2:00,1.07212,1.07145,1.07153,1.07197
6/6/2022 2:15,1.07221,1.07184,1.07199,1.0722
6/6/2022 2:30,1.07258,1.07202,1.07218,1.07238
6/6/2022 2:45,1.07243,1.07221,1.07237,1.07224
6/6/2022 3:00,1.07247,1.07217,1.07225,1.07231
6/6/2022 3:15,1.07241,1.07213,1.07232,1.07216
6/6/2022 3:30,1.07243,1.07212,1.07219,1.07242
6/6/2022 3:45,1.07262,1.07235,1.07243,1.07255
6/6/2022 4:00,1.07251,1.0721,1.0725,1.07225
6/6/2022 4:15,1.07257,1.07225,1.07228,1.07253
6/6/2022 4:30,1.07261,1.07224,1.07252,1.07256
6/6/2022 4:45,1.07281,1.07247,1.07256,1.07274
6/6/2022 5:00,1.0736,1.07272,1.07272,1.07336
6/6/2022 5:15,1.07351,1.07295,1.07337,1.0731
6/6/2022 5:30,1.0735,1.07296,1.07312,1.07346
6/6/2022 5:45,1.07347,1.07267,1.07345,1.07267
6/6/2022 6:00,1.07278,1.07192,1.07273,1.07201
6/6/2022 6:15,1.07232,1.07178,1.072,1.07213
6/6/2022 6:30,1.07337,1.072,1.07217,1.07285
6/6/2022 6:45,1.07288,1.07224,1.07283,1.07237
6/6/2022 7:00,1.07384,1.07233,1.07235,1.07309
6/6/2022 7:15,1.07378,1.07303,1.07308,1.07319
6/6/2022 7:30,1.0732,1.07266,1.07319,1.07273
6/6/2022 7:45,1.07425,1.07264,1.07274,1.07416
6/6/2022 8:00,1.07515,1.07383,1.07421,1.075
6/6/2022 8:15,1.07521,1.07414,1.07498,1.07435
6/6/2022 8:30,1.07461,1.07413,1.07441,1.07455
6/6/2022 8:45,1.07513,1.07435,1.07461,1.07509
6/6/2022 9:00,1.07511,1.07455,1.07506,1.07464
6/6/2022 9:15,1.07497,1.07434,1.07463,1.07461
6/6/2022 9:30,1.07468,1.0739,1.0746,1.07398
6/6/2022 9:45,1.07452,1.07388,1.07401,1.07447
6/6/2022 10:00,1.07459,1.07382,1.07449,1.07385
6/6/2022 10:15,1.07463,1.07384,1.07384,1.07408
6/6/2022 10:30,1.07409,1.07248,1.07407,1.07258
6/6/2022 10:45,1.0728,1.0724,1.07256,1.07279
6/6/2022 11:00,1.07295,1.07248,1.07277,1.07271
6/6/2022 11:15,1.07307,1.07239,1.07267,1.07275
6/6/2022 11:30,1.07303,1.07254,1.07278,1.07262
6/6/2022 11:45,1.07322,1.07239,1.07261,1.07309
6/6/2022 12:00,1.07313,1.07237,1.07308,1.07262
6/6/2022 12:15,1.0726,1.07155,1.0726,1.07168
6/6/2022 12:30,1.07196,1.07154,1.07172,1.07172
6/6/2022 12:45,1.07235,1.07173,1.07176,1.07225
6/6/2022 13:00,1.07232,1.07177,1.07228,1.07179
6/6/2022 13:15,1.07184,1.07088,1.0718,1.07104
6/6/2022 13:30,1.07134,1.07082,1.07104,1.07095
6/6/2022 13:45,1.07151,1.07053,1.07097,1.07144
6/6/2022 14:00,1.07209,1.07125,1.07142,1.07155
6/6/2022 14:15,1.07153,1.07005,1.07153,1.07033
6/6/2022 14:30,1.07047,1.06917,1.0703,1.07018
6/6/2022 14:45,1.07238,1.07011,1.07015,1.07178
6/6/2022 15:00,1.07213,1.06992,1.07176,1.07006
6/6/2022 15:15,1.07035,1.06838,1.07002,1.06857
6/6/2022 15:30,1.06949,1.06851,1.06851,1.06944
6/6/2022 15:45,1.07011,1.06942,1.06944,1.06976
6/6/2022 16:00,1.07023,1.06945,1.06973,1.06973
6/6/2022 16:15,1.06986,1.06911,1.0697,1.06916
6/6/2022 16:30,1.06955,1.06895,1.06913,1.06947
6/6/2022 16:45,1.07015,1.06938,1.06941,1.07008
6/6/2022 17:00,1.07005,1.06942,1.07002,1.06968
6/6/2022 17:15,1.06999,1.06956,1.06963,1.06982
6/6/2022 17:30,1.07031,1.06966,1.06977,1.07003
6/6/2022 17:45,1.07015,1.06961,1.07007,1.06986
6/6/2022 18:00,1.06999,1.06937,1.06985,1.0696
6/6/2022 18:15,1.06976,1.06901,1.06956,1.06922
6/6/2022 18:30,1.06927,1.069,1.0692,1.06916
6/6/2022 18:45,1.06929,1.06881,1.06918,1.06903
6/6/2022 19:00,1.06913,1.06849,1.06904,1.06908
6/6/2022 19:15,1.06937,1.06891,1.06904,1.0693
6/6/2022 19:30,1.06947,1.06924,1.06929,1.06946
6/6/2022 19:45,1.06972,1.06926,1.06947,1.06954
6/6/2022 20:00,1.06963,1.06935,1.06955,1.06958
6/6/2022 20:15,1.06972,1.06954,1.06957,1.06961
6/6/2022 20:30,1.06972,1.06929,1.06961,1.06943
6/6/2022 20:45,1.06965,1.06915,1.06945,1.06956
6/6/2022 21:00,1.0697,1.06898,1.06898,1.06939
6/6/2022 21:15,1.06962,1.06923,1.0694,1.06946
6/6/2022 21:30,1.06946,1.06933,1.06944,1.06936
6/6/2022 21:45,1.0695,1.06934,1.06934,1.06948
6/6/2022 22:00,1.06949,1.0693,1.06939,1.06931
6/6/2022 22:15,1.06934,1.06909,1.06929,1.06913
6/6/2022 22:30,1.06938,1.06914,1.06917,1.06931
6/6/2022 22:45,1.06946,1.06922,1.06937,1.06942
6/6/2022 23:00,1.06955,1.06912,1.06945,1.0693
6/6/2022 23:15,1.06932,1.0685,1.06929,1.06868
6/6/2022 23:30,1.06894,1.06854,1.0687,1.06889
6/6/2022 23:45,1.06921,1.06881,1.06885,1.06894
6/7/2022 0:00,1.06922,1.06876,1.06895,1.06886
